eventID,eventDate,station,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,countryCode,maximumDepthInMeters
IS2-7-5-2017-0,2017-07-05,IS2,49.6367,-124.083,WSGS84,300,CA,0
IS2-7-5-2017-10,2017-07-05,IS2,49.6367,-124.083,WSGS84,300,CA,10
IS2-7-5-2017-20,2017-07-05,IS2,49.6367,-124.083,WSGS84,300,CA,20
IS2-7-5-2017-5,2017-07-05,IS2,49.6367,-124.083,WSGS84,300,CA,5
IS2-7-5-2020-0,2020-07-05,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-7-5-2020-10,2020-07-05,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-7-5-2020-20,2020-07-05,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-7-5-2020-5,2020-07-05,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-7-7-2021-0,2021-07-07,IS2,49.638,-124.0829,WSGS84,300,CA,0
IS2-7-7-2021-10,2021-07-07,IS2,49.638,-124.0829,WSGS84,300,CA,10
IS2-7-7-2021-20,2021-07-07,IS2,49.638,-124.0829,WSGS84,300,CA,20
IS2-7-7-2021-5,2021-07-07,IS2,49.638,-124.0829,WSGS84,300,CA,5
IS2-7-8-2019-0,2019-07-08,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-7-8-2019-10,2019-07-08,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-7-8-2019-20,2019-07-08,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-7-8-2019-5,2019-07-08,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-14-2015-0,2015-08-14,IS2,49.6361,-124.0835,WSGS84,300,CA,0
IS2-8-14-2015-10,2015-08-14,IS2,49.6361,-124.0835,WSGS84,300,CA,10
IS2-8-14-2015-20,2015-08-14,IS2,49.6361,-124.0835,WSGS84,300,CA,20
IS2-8-14-2015-5,2015-08-14,IS2,49.6361,-124.0835,WSGS84,300,CA,5
IS2-8-14-2017-0,2017-08-14,IS2,49.6363,-124.0827,WSGS84,300,CA,0
IS2-8-14-2017-10,2017-08-14,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-14-2017-20,2017-08-14,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-14-2017-5,2017-08-14,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-15-2018-0,2018-08-15,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-15-2018-10,2018-08-15,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-15-2018-20,2018-08-15,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-15-2018-5,2018-08-15,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-16-2022-0,2022-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-16-2022-10,2022-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-16-2022-20,2022-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-16-2022-5,2022-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-16-2023-0,2023-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-16-2023-10,2023-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-16-2023-20,2023-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-16-2023-5,2023-08-16,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-19-2019-0,2019-08-19,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-19-2019-10,2019-08-19,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-19-2019-20,2019-08-19,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-19-2019-5,2019-08-19,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-2-2016-0,2016-08-02,IS2,49.6376,-124.0823,WSGS84,300,CA,0
IS2-8-2-2016-10,2016-08-02,IS2,49.6376,-124.0823,WSGS84,300,CA,10
IS2-8-2-2016-20,2016-08-02,IS2,49.6376,-124.0823,WSGS84,300,CA,20
IS2-8-2-2016-5,2016-08-02,IS2,49.6376,-124.0823,WSGS84,300,CA,5
IS2-8-20-2017-0,2017-08-20,IS2,49.6369,-124.0827,WSGS84,300,CA,0
IS2-8-20-2017-10,2017-08-20,IS2,49.6369,-124.0827,WSGS84,300,CA,10
IS2-8-20-2017-20,2017-08-20,IS2,49.6369,-124.0827,WSGS84,300,CA,20
IS2-8-20-2017-5,2017-08-20,IS2,49.6369,-124.0827,WSGS84,300,CA,5
IS2-8-22-2016-0,2016-08-22,IS2,49.6362,-124.0828,WSGS84,300,CA,0
IS2-8-22-2016-10,2016-08-22,IS2,49.6362,-124.0828,WSGS84,300,CA,10
IS2-8-22-2016-20,2016-08-22,IS2,49.6362,-124.0828,WSGS84,300,CA,20
IS2-8-22-2016-5,2016-08-22,IS2,49.6362,-124.0828,WSGS84,300,CA,5
IS2-8-22-2018-0,2018-08-22,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-22-2018-10,2018-08-22,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-22-2018-20,2018-08-22,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-22-2018-5,2018-08-22,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-23-2023-0,2023-08-23,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-23-2023-10,2023-08-23,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-23-2023-20,2023-08-23,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-23-2023-5,2023-08-23,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-25-2020-0,2020-08-25,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-25-2020-10,2020-08-25,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-25-2020-20,2020-08-25,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-25-2020-5,2020-08-25,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-28-2021-0,2021-08-28,IS2,49.6368,-124.0828,WSGS84,300,CA,0
IS2-8-28-2021-10,2021-08-28,IS2,49.6368,-124.0828,WSGS84,300,CA,10
IS2-8-28-2021-20,2021-08-28,IS2,49.6368,-124.0828,WSGS84,300,CA,20
IS2-8-28-2021-5,2021-08-28,IS2,49.6368,-124.0828,WSGS84,300,CA,5
IS2-8-3-2018-0,2018-08-03,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-3-2018-10,2018-08-03,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-3-2018-20,2018-08-03,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-3-2018-5,2018-08-03,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-5-2020-0,2020-08-05,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-5-2020-10,2020-08-05,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-5-2020-20,2020-08-05,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-5-2020-5,2020-08-05,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-6-2015-0,2015-08-06,IS2,49.6362,-124.083,WSGS84,300,CA,0
IS2-8-6-2015-10,2015-08-06,IS2,49.6362,-124.083,WSGS84,300,CA,10
IS2-8-6-2015-20,2015-08-06,IS2,49.6362,-124.083,WSGS84,300,CA,20
IS2-8-6-2019-0,2019-08-06,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-6-2019-10,2019-08-06,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-6-2019-20,2019-08-06,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-6-2019-5,2019-08-06,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-9-2016-0,2016-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-9-2016-10,2016-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-9-2016-20,2016-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-9-2016-5,2016-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-9-2017-0,2017-08-09,IS2,49.6368,-124.0824,WSGS84,300,CA,0
IS2-8-9-2017-10,2017-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-9-2017-20,2017-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-9-2017-5,2017-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-8-9-2021-0,2021-08-09,IS2,49.6367,-124.0826,WSGS84,300,CA,0
IS2-8-9-2021-10,2021-08-09,IS2,49.6367,-124.0826,WSGS84,300,CA,10
IS2-8-9-2021-20,2021-08-09,IS2,49.6367,-124.0826,WSGS84,300,CA,20
IS2-8-9-2021-5,2021-08-09,IS2,49.6367,-124.0826,WSGS84,300,CA,5
IS2-8-9-2022-0,2022-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-8-9-2022-10,2022-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-8-9-2022-20,2022-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-8-9-2022-5,2022-08-09,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-10-2022-0,2022-09-10,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-10-2022-10,2022-09-10,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-10-2022-20,2022-09-10,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-10-2022-5,2022-09-10,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-14-2023-0,2023-09-14,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-14-2023-10,2023-09-14,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-14-2023-20,2023-09-14,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-14-2023-5,2023-09-14,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-15-2022-0,2022-09-15,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-15-2022-10,2022-09-15,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-15-2022-20,2022-09-15,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-15-2022-5,2022-09-15,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-16-2021-0,2021-09-16,IS2,49.6363,-124.0833,WSGS84,300,CA,0
IS2-9-16-2021-10,2021-09-16,IS2,49.6363,-124.0833,WSGS84,300,CA,10
IS2-9-16-2021-20,2021-09-16,IS2,49.6363,-124.0833,WSGS84,300,CA,20
IS2-9-16-2021-5,2021-09-16,IS2,49.6363,-124.0833,WSGS84,300,CA,5
IS2-9-17-2020-0,2020-09-17,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-17-2020-10,2020-09-17,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-17-2020-20,2020-09-17,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-17-2020-5,2020-09-17,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-19-2019-0,2019-09-19,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-19-2019-10,2019-09-19,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-19-2019-20,2019-09-19,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-19-2019-5,2019-09-19,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-2-2019-0,2019-09-02,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-2-2019-10,2019-09-02,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-2-2019-20,2019-09-02,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-2-2019-5,2019-09-02,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-20-2023-0,2023-09-20,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-20-2023-10,2023-09-20,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-20-2023-20,2023-09-20,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-20-2023-5,2023-09-20,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-21-2016-0,2016-09-21,IS2,49.6363,-124.0827,WSGS84,300,CA,0
IS2-9-21-2016-10,2016-09-21,IS2,49.6363,-124.0827,WSGS84,300,CA,10
IS2-9-21-2016-20,2016-09-21,IS2,49.6363,-124.0827,WSGS84,300,CA,20
IS2-9-21-2016-5,2016-09-21,IS2,49.6363,-124.0827,WSGS84,300,CA,5
IS2-9-21-2020-0,2020-09-21,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-21-2020-10,2020-09-21,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-21-2020-20,2020-09-21,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-21-2020-5,2020-09-21,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-23-2021-0,2021-09-23,IS2,49.6364,-124.083,WSGS84,300,CA,0
IS2-9-23-2021-10,2021-09-23,IS2,49.6364,-124.083,WSGS84,300,CA,10
IS2-9-23-2021-20,2021-09-23,IS2,49.6364,-124.083,WSGS84,300,CA,20
IS2-9-23-2021-5,2021-09-23,IS2,49.6364,-124.083,WSGS84,300,CA,5
IS2-9-24-2018-0,2018-09-24,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-24-2018-10,2018-09-24,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-24-2018-20,2018-09-24,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-24-2018-5,2018-09-24,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-27-2017-0,2017-09-27,IS2,49.6365,-124.0829,WSGS84,300,CA,0
IS2-9-27-2017-10,2017-09-27,IS2,49.6365,-124.0829,WSGS84,300,CA,10
IS2-9-27-2017-20,2017-09-27,IS2,49.6365,-124.0829,WSGS84,300,CA,20
IS2-9-27-2017-5,2017-09-27,IS2,49.6365,-124.0829,WSGS84,300,CA,5
IS2-9-6-2017-0,2017-09-06,IS2,49.6368,-124.0828,WSGS84,300,CA,0
IS2-9-6-2017-10,2017-09-06,IS2,49.6368,-124.0828,WSGS84,300,CA,10
IS2-9-6-2017-20,2017-09-06,IS2,49.6368,-124.0828,WSGS84,300,CA,20
IS2-9-6-2017-5,2017-09-06,IS2,49.6368,-124.0828,WSGS84,300,CA,5
IS2-9-6-2018-0,2018-09-06,IS2,49.6367,-124.0833,WSGS84,300,CA,0
IS2-9-6-2018-10,2018-09-06,IS2,49.6367,-124.0833,WSGS84,300,CA,10
IS2-9-6-2018-20,2018-09-06,IS2,49.6367,-124.0833,WSGS84,300,CA,20
IS2-9-6-2018-5,2018-09-06,IS2,49.6367,-124.0833,WSGS84,300,CA,5
IS2-9-9-2016-0,2016-09-09,IS2,49.6362,-124.0823,WSGS84,300,CA,0
IS2-9-9-2016-10,2016-09-09,IS2,49.6362,-124.0823,WSGS84,300,CA,10
IS2-9-9-2016-20,2016-09-09,IS2,49.6362,-124.0823,WSGS84,300,CA,20
IS2-9-9-2016-5,2016-09-09,IS2,49.6362,-124.0823,WSGS84,300,CA,5
IS3-1-15-2021-0,2021-01-15,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-1-15-2022-0,2022-01-15,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-1-21-2019-0,2019-01-21,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-10-1-2020-0,2020-10-01,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-10-10-2018-0,2018-10-10,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-10-18-2021-0,2021-10-18,IS3,49.6555,-124.2876,WSGS84,300,CA,0
IS3-10-5-2015-0,2015-10-05,IS3,49.655,-124.2871,WSGS84,300,CA,0
IS3-10-7-2022-0,2022-10-07,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-10-9-2019-0,2019-10-09,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-11-13-2019-0,2019-11-13,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-11-29-2018-0,2018-11-29,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-12-5-2021-0,2021-12-05,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-12-8-2020-0,2020-12-08,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-2-14-2015-0,2015-02-14,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-2-22-2016-0,2016-02-22,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-2-22-2021-0,2021-02-22,IS3,49.6559,-124.2877,WSGS84,300,CA,0
IS3-2-23-2022-0,2022-02-23,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-2-28-2017-0,2017-02-28,IS3,49.655,-124.2874,WSGS84,300,CA,0
IS3-3-10-2022-0,2022-03-10,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-11-2021-0,2021-03-11,IS3,49.6556,-124.2884,WSGS84,300,CA,0
IS3-3-12-2020-0,2020-03-12,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-13-2015-0,2015-03-13,IS3,49.6535,-124.2839,WSGS84,300,CA,0
IS3-3-15-2018-0,2018-03-15,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-16-2020-0,2020-03-16,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-16-2022-0,2022-03-16,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-17-2019-0,2019-03-17,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-18-2016-0,2016-03-18,IS3,49.6551,-124.2873,WSGS84,300,CA,0
IS3-3-19-2017-0,2017-03-19,IS3,49.6555,-124.2878,WSGS84,300,CA,0
IS3-3-21-2015-0,2015-03-21,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-23-2021-0,2021-03-23,IS3,49.6553,-124.2883,WSGS84,300,CA,0
IS3-3-24-2020-0,2020-03-24,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-24-2022-0,2022-03-24,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-26-2021-0,2021-03-26,IS3,49.6552,-124.2867,WSGS84,300,CA,0
IS3-3-27-2018-0,2018-03-27,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-28-2019-0,2019-03-28,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-29-2016-0,2016-03-29,IS3,49.6552,-124.2875,WSGS84,300,CA,0
IS3-3-31-2022-0,2022-03-31,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-7-2019-0,2019-03-07,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-8-2018-0,2018-03-08,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-3-9-2017-0,2017-03-09,IS3,49.6554,-124.2882,WSGS84,300,CA,0
IS3-4-1-2020-0,2020-04-01,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-10-2016-0,2016-04-10,IS3,49.6548,-124.2862,WSGS84,300,CA,0
IS3-4-11-2021-0,2021-04-11,IS3,49.6559,-124.2871,WSGS84,300,CA,0
IS3-4-12-2015-0,2015-04-12,IS3,49.6554,-124.2872,WSGS84,300,CA,0
IS3-4-14-2022-0,2022-04-14,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-15-2017-0,2017-04-15,IS3,49.6555,-124.2866,WSGS84,300,CA,0
IS3-4-16-2019-0,2019-04-16,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-17-2018-0,2018-04-17,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-18-2016-0,2016-04-18,IS3,49.6554,-124.2875,WSGS84,300,CA,0
IS3-4-18-2021-0,2021-04-18,IS3,49.6555,-124.2881,WSGS84,300,CA,0
IS3-4-19-2015-0,2015-04-19,IS3,49.6535,-124.2875,WSGS84,300,CA,0
IS3-4-2-2015-0,2015-04-02,IS3,49.6545,-124.2859,WSGS84,300,CA,0
IS3-4-22-2022-0,2022-04-22,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-23-2020-0,2020-04-23,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-24-2017-0,2017-04-24,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-25-2019-0,2019-04-25,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-26-2016-0,2016-04-26,IS3,49.6549,-124.2875,WSGS84,300,CA,0
IS3-4-26-2018-0,2018-04-26,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-3-2018-0,2018-04-03,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-5-2021-0,2021-04-05,IS3,49.6554,-124.2877,WSGS84,300,CA,0
IS3-4-6-2022-0,2022-04-06,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-4-8-2019-0,2019-04-08,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-10-2016-0,2016-05-10,IS3,49.6561,-124.2868,WSGS84,300,CA,0
IS3-5-10-2018-0,2018-05-10,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-11-2015-0,2015-05-11,IS3,49.6554,-124.288,WSGS84,300,CA,0
IS3-5-11-2021-0,2021-05-11,IS3,49.6558,-124.2872,WSGS84,300,CA,0
IS3-5-14-2017-0,2017-05-14,IS3,49.6561,-124.2886,WSGS84,300,CA,0
IS3-5-14-2020-0,2020-05-14,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-14-2022-0,2022-05-14,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-17-2016-0,2016-05-17,IS3,49.6553,-124.287,WSGS84,300,CA,0
IS3-5-17-2018-0,2018-05-17,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-17-2021-0,2021-05-17,IS3,49.6556,-124.2884,WSGS84,300,CA,0
IS3-5-18-2015-0,2015-05-18,IS3,49.6557,-124.2874,WSGS84,300,CA,0
IS3-5-20-2022-0,2022-05-20,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-21-2017-0,2017-05-21,IS3,49.6559,-124.2874,WSGS84,300,CA,0
IS3-5-23-2019-0,2019-05-23,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-24-2016-0,2016-05-24,IS3,49.6557,-124.2876,WSGS84,300,CA,0
IS3-5-26-2015-0,2015-05-26,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-31-2018-0,2018-05-31,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-8-2020-0,2020-05-08,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-5-9-2019-0,2019-05-09,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-12-2017-0,2017-06-12,IS3,49.6553,-124.2876,WSGS84,300,CA,0
IS3-6-13-2022-0,2022-06-13,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-14-2018-0,2018-06-14,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-15-2016-0,2016-06-15,IS3,49.6557,-124.2864,WSGS84,300,CA,0
IS3-6-16-2021-0,2021-06-16,IS3,49.6556,-124.2878,WSGS84,300,CA,0
IS3-6-20-2018-0,2018-06-20,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-20-2022-0,2022-06-20,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-21-2019-0,2019-06-21,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-23-2017-0,2017-06-23,IS3,49.6556,-124.288,WSGS84,300,CA,0
IS3-6-24-2015-0,2015-06-24,IS3,49.6551,-124.2871,WSGS84,300,CA,0
IS3-6-26-2020-0,2020-06-26,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-28-2016-0,2016-06-28,IS3,49.6552,-124.2875,WSGS84,300,CA,0
IS3-6-4-2019-0,2019-06-04,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-4-2020-0,2020-06-04,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-6-2017-0,2017-06-06,IS3,49.6552,-124.2875,WSGS84,300,CA,0
IS3-6-7-2016-0,2016-06-07,IS3,49.6558,-124.2881,WSGS84,300,CA,0
IS3-6-7-2018-0,2018-06-07,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-6-9-2015-0,2015-06-09,IS3,49.6555,-124.2887,WSGS84,300,CA,0
IS3-6-9-2021-0,2021-06-09,IS3,49.6549,-124.2871,WSGS84,300,CA,0
IS3-7-1-2015-0,2015-07-01,IS3,49.6561,-124.288,WSGS84,300,CA,0
IS3-7-11-2018-0,2018-07-11,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-11-2022-0,2022-07-11,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-15-2015-0,2015-07-15,IS3,49.6554,-124.2881,WSGS84,300,CA,0
IS3-7-17-2021-0,2021-07-17,IS3,49.6551,-124.2882,WSGS84,300,CA,0
IS3-7-18-2017-0,2017-07-18,IS3,49.6554,-124.2878,WSGS84,300,CA,0
IS3-7-18-2022-0,2022-07-18,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-20-2016-0,2016-07-20,IS3,49.6554,-124.2874,WSGS84,300,CA,0
IS3-7-24-2019-0,2019-07-24,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-25-2018-0,2018-07-25,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-25-2020-0,2020-07-25,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-26-2016-0,2016-07-26,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-3-2018-0,2018-07-03,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-30-2017-0,2017-07-30,IS3,49.6561,-124.289,WSGS84,300,CA,0
IS3-7-5-2016-0,2016-07-05,IS3,49.6565,-124.2878,WSGS84,300,CA,0
IS3-7-5-2017-0,2017-07-05,IS3,49.6555,-124.2874,WSGS84,300,CA,0
IS3-7-5-2020-0,2020-07-05,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-7-7-2021-0,2021-07-07,IS3,49.6555,-124.2876,WSGS84,300,CA,0
IS3-7-8-2019-0,2019-07-08,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-8-14-2015-0,2015-08-14,IS3,49.6551,-124.2879,WSGS84,300,CA,0
IS3-8-14-2017-0,2017-08-14,IS3,49.6555,-124.2869,WSGS84,300,CA,0
IS3-8-15-2018-0,2018-08-15,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-8-16-2022-0,2022-08-16,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-8-19-2019-0,2019-08-19,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-8-2-2016-0,2016-08-02,IS3,49.6556,-124.2868,WSGS84,300,CA,0
IS3-8-20-2017-0,2017-08-20,IS3,49.6556,-124.2876,WSGS84,300,CA,0
IS3-8-22-2016-0,2016-08-22,IS3,49.6545,-124.2877,WSGS84,300,CA,0
IS3-8-22-2018-0,2018-08-22,IS3,49.655,-124.2867,WSGS84,300,CA,0
IS3-8-25-2020-0,2020-08-25,IS3,49.655,-124.2867,WSGS84,300,CA,0
